Timestep,Sector,Num CellSmutans,OccupiedSpace CellSmutans,Target CellSmutans,Num CellSmitis,OccupiedSpace CellSmitis,Target CellSmitis,Num Macromoleculeahl,OccupiedSpace Macromoleculeahl,Diffusion Rate Macromoleculeahl,Target Macromoleculeahl,EmptySpace Sector
0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
0,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
0,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
0,3,0,0.0,0,1,2.1446605848506324,1,0,0.0,1.0,0,2.443214415149367
0,4,1,0.5235987755982988,1,0,0.0,0,1547,7.718049879577614e-06,1.0,1202,4.064268506351821
0,5,0,0.0,0,0,0.0,0,1413,7.049518086517885e-06,1.0,1399,4.587867950481913
0,6,0,0.0,0,0,0.0,0,1078,5.3781886038685635e-06,1.0,1010,4.587869621811396
0,7,0,0.0,0,0,0.0,0,962,4.799459588981037e-06,1.0,969,4.587870200540411
10,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
10,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
10,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
10,3,0,0.0,0,1,2.1446605848506324,1,0,0.0,1.0,0,2.443214415149367
10,4,1,0.5235987755982988,1,0,0.0,0,1202,5.996829964610401e-06,1.0,1109,4.064270227571736
10,5,0,0.0,0,0,0.0,0,1399,6.979671481272838e-06,1.0,1381,4.587868020328518
10,6,0,0.0,0,0,0.0,0,1010,5.03893366410691e-06,1.0,967,4.587869961066335
10,7,0,0.0,0,0,0.0,0,969,4.83438289160356e-06,1.0,972,4.587870165617108
20,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
20,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
20,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
20,3,0,0.0,0,1,2.1446605848506324,1,0,0.0,1.0,0,2.443214415149367
20,4,1,0.5235987755982988,1,0,0.0,0,1109,5.532848944054023e-06,1.0,1041,4.064270691552757
20,5,0,0.0,0,0,0.0,0,1381,6.889868703100636e-06,1.0,1369,4.587868110131296
20,6,0,0.0,0,0,0.0,0,967,4.824404805139982e-06,1.0,924,4.587870175595194
20,7,0,0.0,0,0,0.0,0,972,4.849350021298927e-06,1.0,974,4.587870150649978
30,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
30,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
30,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
30,3,0,0.0,0,1,2.1446605848506324,1,0,0.0,1.0,0,2.443214415149367
30,4,1,0.5235987755982988,1,0,0.0,0,1041,5.19359400429237e-06,1.0,979,4.064271030807697
30,5,0,0.0,0,0,0.0,0,1369,6.830000184319168e-06,1.0,1349,4.587868169999815
30,6,0,0.0,0,0,0.0,0,924,4.609875946173054e-06,1.0,893,4.587870390124054
30,7,0,0.0,0,0,0.0,0,974,4.859328107762505e-06,1.0,978,4.587870140671892
40,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
40,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
40,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
40,3,0,0.0,0,1,2.1446605848506324,1,0,0.0,1.0,0,2.443214415149367
40,4,1,0.5235987755982988,1,0,0.0,0,979,4.884273323921451e-06,1.0,929,4.064271340128377
40,5,0,0.0,0,0,0.0,0,1349,6.730219319683388e-06,1.0,1336,4.58786826978068
40,6,0,0.0,0,0,0.0,0,893,4.4552156059875946e-06,1.0,859,4.587870544784393
40,7,0,0.0,0,0,0.0,0,978,4.879284280689662e-06,1.0,980,4.587870120715719
50,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
50,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
50,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
50,3,0,0.0,0,1,2.1446605848506324,1,0,0.0,1.0,0,2.443214415149367
50,4,1,0.5235987755982988,1,0,0.0,0,929,4.634821162331999e-06,1.0,877,4.064271589580539
50,5,0,0.0,0,0,0.0,0,1336,6.66536175767013e-06,1.0,1317,4.587868334638242
50,6,0,0.0,0,0,0.0,0,859,4.285588136106768e-06,1.0,832,4.587870714411864
50,7,0,0.0,0,0,0.0,0,980,4.88926236715324e-06,1.0,988,4.587870110737632
60,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
60,1,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
60,2,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
60,3,0,0.0,0,1,2.1446605848506324,1,0,0.0,1.0,0,2.443214415149367
60,4,1,0.5235987755982988,1,0,0.0,0,877,4.375390914278971e-06,1.0,829,4.064271849010787
60,5,0,0.0,0,0,0.0,0,1317,6.570569936266139e-06,1.0,1303,4.587868429430063
60,6,0,0.0,0,0,0.0,0,832,4.150883968848464e-06,1.0,813,4.5878708491160305
60,7,0,0.0,0,0,0.0,0,988,4.9291747130075515e-06,1.0,989,4.587870070825287
